sample_name	age	age_month_selective	age_unit	altitude	altitude_m	anonymized_name	basophils	body_condition	collection_date	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	eosinophils	extracted_dna_avail_now	geo_loc_name	haemoglobin	hct	herd_identity_	host_subject_id	host_taxid	ifng_plate	ifng_run_date	ifngpoke_ng_ml	latitude	latitude_deg	longitude	longitude_deg	lymphocytes	milk	monocytes	physical_specimen_location	physical_specimen_remaining	pregnant	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	rbc	sample_scientific_name	sample_taxid	sample_type	scientific_name	segs	strongyle_epg	tb_status2	title	total_horn_width	wbc
1736.Y37b.0310	65	65	months	0	0.0	Y37b.0310	0	3.5	2010-03-11 00:00:00	2010-03-11	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y37b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	15	True	South Africa	11.7	36.5	Other	Y37b	37445	7	10/24/12	1.638	-23.82	-23.82	31.44	31.44	8	False	53	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	11.48	bovine gut metagenome	506599	stool	bovine gut metagenome	24	0	NEG	Ezenwa_Cape_Buffalo	63	9.8
1736.Y37b.0311	77	77	months	0	0.0	Y37b.0311	0	3.25	2011-03-11 00:00:00	2011-03-11	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y37b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	26	True	South Africa	9.7	33.8	Other	Y37b	37445	18	10/31/12	0.85	-23.82	-23.82	31.44	31.44	0	False	48	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	9.03	bovine gut metagenome	506599	stool	bovine gut metagenome	26	350	NEG	Ezenwa_Cape_Buffalo	64.5	9.4
1736.Y37b.0810	70	70	months	0	0.0	Y37b.0810	0	3.5	2010-08-12 00:00:00	2010-08-12	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y37b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	3	True	South Africa	Missing: Not provided	Missing: Not provided	Other	Y37b	37445	30	11/8/12	0.431	-23.82	-23.82	31.44	31.44	32	False	35	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	30	150	NEG	Ezenwa_Cape_Buffalo	65	Missing: Not provided
1736.Y37b.1011	85	85	months	0	0.0	Y37b.1011	1	3	2011-10-14 00:00:00	2011-10-14	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y37b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	11.8	37.2	Other	Y37b	37445	24	11/7/12	0.594	-23.82	-23.82	31.44	31.44	18	False	44	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.8	bovine gut metagenome	506599	stool	bovine gut metagenome	25	0	NEG	Ezenwa_Cape_Buffalo	65.5	5.4
1736.Y37b.1111			months	0	0.0	Y37b.1111			2011-11-30 00:00:00	2011-11-30	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y37b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable		True	South Africa	Missing: Not provided	Missing: Not provided	Missing: Not provided	Y37b	37445	Missing: Not provided		Missing: Not provided	-23.82	-23.82	31.44	31.44	Missing: Not provided	Missing: Not provided	Missing: Not provided	CCME	True	Missing: Not provided	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome				Ezenwa_Cape_Buffalo	Missing: Not provided	Missing: Not provided
1736.Y38b.0511	176	176	months	0	0.0	Y38b.0511	0	2.5	2011-05-13 00:00:00	2011-05-13	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y38b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	8.1	30.7	Croc_Bridge	Y38b	37445	18	10/31/12	0.475	-23.82	-23.82	31.44	31.44	30	True	29	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	6.67	bovine gut metagenome	506599	stool	bovine gut metagenome	33	50	POS	Ezenwa_Cape_Buffalo	62.5	9.1
1736.Y38b.0811	179	179	months	0	0.0	Y38b.0811	0	2.5	2011-08-18 00:00:00	2011-08-18	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y38b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	11.6	38.1	Croc_Bridge	Y38b	37445	24	11/7/12	0.279	-23.82	-23.82	31.44	31.44	31	True	29	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.15	bovine gut metagenome	506599	stool	bovine gut metagenome	31	50	POS	Ezenwa_Cape_Buffalo	64.5	5.9
1736.Y38b.0910	168	168	months	0	0.0	Y38b.0910	0	3.25	2010-09-27 00:00:00	2010-09-27	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y38b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	11	True	South Africa	10.7	45.4	Croc_Bridge	Y38b	37445	30	11/8/12	0.314	-23.82	-23.82	31.44	31.44	8	False	48	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	9.86	bovine gut metagenome	506599	stool	bovine gut metagenome	33	0	POS	Ezenwa_Cape_Buffalo	63.5	7.1
1736.Y39b.0511	67	67	months	0	0.0	Y39b.0511	0	3.25	2011-05-25 00:00:00	2011-05-25	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y39b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	11	True	South Africa	12.5	37.3	Croc_Bridge	Y39b	37445	18	10/31/12	0.503	-23.82	-23.82	31.44	31.44	31	False	40	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	9.65	bovine gut metagenome	506599	stool	bovine gut metagenome	18	0	NEG	Ezenwa_Cape_Buffalo	59.5	11.4
1736.Y39b.0811	70	70	months	0	0.0	Y39b.0811	0	3	2011-08-15 00:00:00	2011-08-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y39b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	11.5	36.3	Croc_Bridge	Y39b	37445	24	11/7/12	0.428	-23.82	-23.82	31.44	31.44	44	False	28	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.97	bovine gut metagenome	506599	stool	bovine gut metagenome	19	0	NEG	Ezenwa_Cape_Buffalo	60	8.8
1736.Y39b.1010	60	60	months	0	0.0	Y39b.1010	0	2.5	2010-10-28 00:00:00	2010-10-28	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y39b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	14.1	42.1	Croc_Bridge	Y39b	37445	30	11/8/12	0.537	-23.82	-23.82	31.44	31.44	57	False	11	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	10.08	bovine gut metagenome	506599	stool	bovine gut metagenome	24	0	NEG	Ezenwa_Cape_Buffalo	56	8.6
1736.Y4.0310	65	65	months	0	0.0	Y4.0310	0	2.25	2010-03-26 00:00:00	2010-03-26	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y4	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	10.4	28.3	Croc_Bridge	Y4	37445	7	10/24/12	0.913	-23.82	-23.82	31.44	31.44	21	False	45	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	9.27	bovine gut metagenome	506599	stool	bovine gut metagenome	25	0	POS	Ezenwa_Cape_Buffalo	64.5	11.3
1736.Y4.0311	77	77	months	0	0.0	Y4.0311	0	2.5	2011-03-14 00:00:00	2011-03-14	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y4	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	9.1	31.8	Croc_Bridge	Y4	37445	18	10/31/12	1.033	-23.82	-23.82	31.44	31.44	17	False	46	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	9.28	bovine gut metagenome	506599	stool	bovine gut metagenome	30	0	POS	Ezenwa_Cape_Buffalo	69	8.6
1736.Y4.0910	71	71	months	0	0.0	Y4.0910	0	3.25	2010-09-16 00:00:00	2010-09-16	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y4	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	10.7	36	Croc_Bridge	Y4	37445	29	11/8/12	1.117	-23.82	-23.82	31.44	31.44	39	False	30	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	10.74	bovine gut metagenome	506599	stool	bovine gut metagenome	25	50	POS	Ezenwa_Cape_Buffalo	67	6
1736.Y4.0911	83	83	months	0	0.0	Y4.0911	0	2.75	2011-09-16 00:00:00	2011-09-16	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y4	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	3	True	South Africa	21.6	66.5	Croc_Bridge	Y4	37445	25	11/7/12	0.772	-23.82	-23.82	31.44	31.44	59	False	24	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	16.29	bovine gut metagenome	506599	stool	bovine gut metagenome	14	0	POS	Ezenwa_Cape_Buffalo	69.5	5.4
1736.Y40.0711	63	63	months	0	0.0	Y40.0711	1	3.75	2011-07-01 00:00:00	2011-07-01	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y40	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	14.2	34.9	Other	Y40	37445	19	10/31/12	0.286	-23.82	-23.82	31.44	31.44	57	False	23	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	9.16	bovine gut metagenome	506599	stool	bovine gut metagenome	13	100	POS	Ezenwa_Cape_Buffalo	70	10.3
1736.Y40.0910	54	54	months	0	0.0	Y40.0910	0	3.75	2010-09-17 00:00:00	2010-09-17	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y40	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	1	True	South Africa	13	46.1	Croc_Bridge	Y40	37445	30	11/8/12	0.453	-23.82	-23.82	31.44	31.44	28	False	55	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	12.94	bovine gut metagenome	506599	stool	bovine gut metagenome	16	0	NEG	Ezenwa_Cape_Buffalo	65.5	8.1
1736.Y40.0911	66	66	months	0	0.0	Y40.0911	0	3.5	2011-09-23 00:00:00	2011-09-23	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y40	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	5	True	South Africa	14.8	44.9	Other	Y40	37445	24	11/7/12	0.364	-23.82	-23.82	31.44	31.44	5	False	65	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	10.88	bovine gut metagenome	506599	stool	bovine gut metagenome	25	300	POS	Ezenwa_Cape_Buffalo	61	8.7
1736.Y42.0411	103	103	months	0	0.0	Y42.0411	0	3.25	2011-04-22 00:00:00	2011-04-22	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y42	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	23	True	South Africa	8.7	34.2	Croc_Bridge	Y42	37445	19	10/31/12	0.476	-23.82	-23.82	31.44	31.44	37	False	23	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	8.94	bovine gut metagenome	506599	stool	bovine gut metagenome	17	50	POS	Ezenwa_Cape_Buffalo	70.5	7.6
1736.Y42.0510	92	92	months	0	0.0	Y42.0510	0	2.5	2010-05-18 00:00:00	2010-05-18	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y42	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	12.7	46.9	Croc_Bridge	Y42	37445	7	10/24/12	0.566	-23.82	-23.82	31.44	31.44	19	True	41	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	11.83	bovine gut metagenome	506599	stool	bovine gut metagenome	32	0	POS	Ezenwa_Cape_Buffalo	69.5	11
1736.Y42.0811	107	107	months	0	0.0	Y42.0811	0	2.25	2011-08-29 00:00:00	2011-08-29	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y42	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	11	True	South Africa	11	37.7	Croc_Bridge	Y42	37445	24	11/7/12	0.385	-23.82	-23.82	31.44	31.44	24	False	30	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	8.6	bovine gut metagenome	506599	stool	bovine gut metagenome	35	400	POS	Ezenwa_Cape_Buffalo	71.5	5.2
1736.Y42.0910	96	96	months	0	0.0	Y42.0910	0	2	2010-09-27 00:00:00	2010-09-27	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y42	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	13	True	South Africa	12.5	60.3	Croc_Bridge	Y42	37445	30	11/8/12	0.766	-23.82	-23.82	31.44	31.44	33	False	23	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	14.48	bovine gut metagenome	506599	stool	bovine gut metagenome	31	650	POS	Ezenwa_Cape_Buffalo	70.5	8.1
1736.Y43b.0511	67	67	months	0	0.0	Y43b.0511	0	2.5	2011-05-26 00:00:00	2011-05-26	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y43b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	4	True	South Africa	11.4	35.9	Croc_Bridge	Y43b	37445	19	10/31/12	0.297	-23.82	-23.82	31.44	31.44	40	True	34	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	9.55	bovine gut metagenome	506599	stool	bovine gut metagenome	22	100	NEG	Ezenwa_Cape_Buffalo	79.5	7.8
1736.Y43b.0811	70	70	months	0	0.0	Y43b.0811	0	2.75	2011-08-10 00:00:00	2011-08-10	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y43b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	9.9	32.2	Croc_Bridge	Y43b	37445	24	11/7/12	0.221	-23.82	-23.82	31.44	31.44	15	False	50	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.46	bovine gut metagenome	506599	stool	bovine gut metagenome	28	0	NEG	Ezenwa_Cape_Buffalo	78.5	5.3
1736.Y45.0310	59	59	months	0	0.0	Y45.0310	0	3.25	2010-03-23 00:00:00	2010-03-23	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y45	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	23	True	South Africa	4.55	31.5	Croc_Bridge	Y45	37445	7	10/24/12	0.403	-23.82	-23.82	31.44	31.44	8	False	44	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	8.94	bovine gut metagenome	506599	stool	bovine gut metagenome	25	250	NEG	Ezenwa_Cape_Buffalo	66	Missing: Not provided
1736.Y45.0311	71	71	months	0	0.0	Y45.0311	0	3.25	2011-03-14 00:00:00	2011-03-14	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y45	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	10.9	41.5	Croc_Bridge	Y45	37445	19	10/31/12	0.928	-23.82	-23.82	31.44	31.44	30	False	37	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	10.45	bovine gut metagenome	506599	stool	bovine gut metagenome	24	350	NEG	Ezenwa_Cape_Buffalo	69	8.1
1736.Y45.1011	78	78	months	0	0.0	Y45.1011	0	2.5	2011-10-10 00:00:00	2011-10-10	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y45	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	13.9	44.6	Croc_Bridge	Y45	37445	24	11/7/12	0.375	-23.82	-23.82	31.44	31.44	44	False	13	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	10.42	bovine gut metagenome	506599	stool	bovine gut metagenome	34	200	NEG	Ezenwa_Cape_Buffalo	67.5	5.8
1736.Y45.1110	67	67	months	0	0.0	Y45.1110	0	2.5	2010-11-16 00:00:00	2010-11-16	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y45	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	11.8	36.8	Croc_Bridge	Y45	37445	30	11/8/12	0.551	-23.82	-23.82	31.44	31.44	22	False	46	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	8.96	bovine gut metagenome	506599	stool	bovine gut metagenome	25	50	NEG	Ezenwa_Cape_Buffalo	68	5.7
1736.Y46b.0311	77	77	months	0	0.0	Y46b.0311	0	3	2011-03-14 00:00:00	2011-03-14	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y46b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	13	True	South Africa	8.7	33.1	Croc_Bridge	Y46b	37445	19	10/31/12	0.542	-23.82	-23.82	31.44	31.44	5	True	54	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.84	bovine gut metagenome	506599	stool	bovine gut metagenome	28	0	NEG	Ezenwa_Cape_Buffalo	71	7.2
1736.Y46b.0910	72	72	months	0	0.0	Y46b.0910	0	3.5	2010-09-28 00:00:00	2010-09-28	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y46b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	14.4	54.8	Croc_Bridge	Y46b	37445	30	11/8/12	0.564	-23.82	-23.82	31.44	31.44	58	False	13	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	14.3	bovine gut metagenome	506599	stool	bovine gut metagenome	19	0	NEG	Ezenwa_Cape_Buffalo	71.5	9.9
1736.Y46b.1111	85	85	months	0	0.0	Y46b.1111	0	2.75	2011-11-11 00:00:00	2011-11-11	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y46b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	10.1	33.2	Croc_Bridge	Y46b	37445	24	11/7/12	0.252	-23.82	-23.82	31.44	31.44	47	False	22	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	8.05	bovine gut metagenome	506599	stool	bovine gut metagenome	22	0	NEG	Ezenwa_Cape_Buffalo	72	8.1
