sample_name	age	age_unit	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth_m	description	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_subject_id	host_taxid	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	taxon_id	title	tot_mass
1748.BLANK33	Missing: Not provided	months	0.0	BLANK33	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral right front fin	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK34	Missing: Not provided	months	0.0	BLANK34	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal midline between eyes	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK35	Missing: Not provided	months	0.0	BLANK35	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral midline between eyes	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK36	Missing: Not provided	months	0.0	BLANK36	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal left side near eye	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK37	Missing: Not provided	months	0.0	BLANK37	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral right side near eye	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK38	Missing: Not provided	months	0.0	BLANK38	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal right side near eye	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK39	Missing: Not provided	months	0.0	BLANK39	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral left side near eye	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK4	Missing: Not provided	months	0.0	BLANK4	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal left rear fin	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK40	Missing: Not provided	months	0.0	BLANK40	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral right rear fin	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK41	Missing: Not provided	months	0.0	BLANK41	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal left side in front of eye	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK42	Missing: Not provided	months	0.0	BLANK42	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral right side in front of eye	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK43	Missing: Not provided	months	0.0	BLANK43	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal right side in front of eye	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK44	Missing: Not provided	months	0.0	BLANK44	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral left side in front of eye	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK45	Missing: Not provided	months	0.0	BLANK45	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal mouth	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK46	Missing: Not provided	months	0.0	BLANK46	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral mouth	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK47	Missing: Not provided	months	0.0	BLANK47	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal tail	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK48	Missing: Not provided	months	0.0	BLANK48	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral tail	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK49	Missing: Not provided	months	0.0	BLANK49	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal right rear fin	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK5	Missing: Not provided	months	0.0	BLANK5	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral left rear fin	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK50	Missing: Not provided	months	0.0	BLANK50	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal base of tail	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK51	Missing: Not provided	months	0.0	BLANK51	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral  base of tail	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK52	Missing: Not provided	months	0.0	BLANK52	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal left rear side	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK53	Missing: Not provided	months	0.0	BLANK53	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral right rear side	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK54	Missing: Not provided	months	0.0	BLANK54	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal midline rear section	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK55	Missing: Not provided	months	0.0	BLANK55	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral midline rear section	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK56	Missing: Not provided	months	0.0	BLANK56	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal right rear side	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK6	Missing: Not provided	months	0.0	BLANK6	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral left rear side	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK7	Missing: Not provided	months	0.0	BLANK7	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal right front side	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
